ticket_id,created_date,resolved_date,category,subcategory,application_name,priority,status,assigned_team,assigned_engineer,reported_by,root_cause,sla_target_hours,first_response_minutes,resolution_time_hours,sla_breached,reopened_count,change_related,csat_score,resolution_notes
INC100812,2026-03-12 19:27,2026-03-13 00:17,Batch Job Failure,Duplicate Run,Billing Engine,P2 - High,Closed,App Dev Team,P. Arjun,Batch Job Monitor,Third-Party Outage,8,26,4.84,False,0,False,2,Re-triggered job after correcting input file; added validation check.
INC101289,2026-03-12 21:28,2026-03-13 03:40,Batch Job Failure,Duplicate Run,Auth Service,P2 - High,Resolved,L3 Engineering,M. Kumar,Customer,Data Issue,8,6,6.21,False,0,False,4,Re-triggered job after correcting input file; added validation check.
INC102035,2026-03-12 21:33,2026-03-13 16:33,Security,Unauthorized Access Attempt,HR Portal,P3 - Medium,Resolved,Network Team,K. Suresh,End User,User Error,24,65,19.01,False,0,False,4,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100525,2026-03-13 03:11,2026-03-13 10:03,Hardware,Peripheral Not Detected,Inventory System,P3 - Medium,Reopened,L1 Support,J. Antony,Batch Job Monitor,User Error,24,28,6.88,False,1,False,2,Replaced/reset device; confirmed functioning with end user.
INC101404,2026-03-13 03:50,2026-03-13 06:25,Server/Infra,CPU Spike,Billing Engine,P2 - High,Resolved,Network Team,T. Divya,Customer,User Error,8,33,2.59,False,0,False,4,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC102065,2026-03-13 09:28,2026-03-14 04:38,Hardware,Device Offline,Reporting Dashboard,P3 - Medium,Resolved,L1 Support,N. Fathima,Batch Job Monitor,Configuration Error,24,69,19.17,False,0,False,4,Replaced/reset device; confirmed functioning with end user.
INC101251,2026-03-13 11:30,2026-03-14 23:08,Database,Deadlock,Order Management System,P4 - Low,Resolved,L3 Engineering,N. Fathima,Customer,Infra Failure,72,156,35.64,False,0,True,4,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100663,2026-03-13 11:52,2026-03-13 18:23,Access/Authentication,Login Failure,Customer Support Portal,P2 - High,Closed,L2 Support,A. Rangan,End User,Infra Failure,8,35,6.52,False,0,False,5,Reset credentials / corrected access role; user confirmed successful login.
INC100439,2026-03-13 12:06,2026-03-23 05:38,Batch Job Failure,Job Failed - Data Error,Reporting Dashboard,P4 - Low,Resolved,L3 Engineering,S. Priya,Monitoring Alert,Capacity/Performance,72,194,233.54,True,0,False,3,Re-triggered job after correcting input file; added validation check.
INC101428,2026-03-13 15:55,2026-03-13 19:39,Network,DNS Issue,Customer Support Portal,P1 - Critical,Resolved,L2 Support,S. Priya,End User,Code Defect,4,10,3.74,False,0,True,4,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101366,2026-03-13 16:19,2026-03-14 07:08,Hardware,Printer Issue,Inventory System,P3 - Medium,Resolved,L1 Support,B. Meena,Batch Job Monitor,Code Defect,24,72,14.82,False,0,False,4,Replaced/reset device; confirmed functioning with end user.
INC102144,2026-03-13 19:40,2026-03-14 12:42,Performance,Report Load Timeout,HR Portal,P3 - Medium,Resolved,L3 Engineering,M. Kumar,End User,Unknown,24,43,17.04,False,0,False,4,Tuned query/index or scaled resources; response time back within threshold.
INC100866,2026-03-13 20:28,2026-03-13 21:56,Access/Authentication,Password Reset,Order Management System,P2 - High,Resolved,L1 Support,B. Meena,Customer,User Error,8,22,1.47,False,0,False,5,Reset credentials / corrected access role; user confirmed successful login.
INC102110,2026-03-13 21:54,2026-03-16 15:09,Network,Latency,CRM Portal,P4 - Low,Resolved,L2 Support,N. Fathima,Monitoring Alert,Unknown,72,168,65.26,False,0,False,5,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101211,2026-03-14 00:32,2026-03-16 12:29,Hardware,Peripheral Not Detected,HR Portal,P3 - Medium,Resolved,L1 Support,J. Antony,Monitoring Alert,Unknown,24,73,59.96,True,0,False,3,Replaced/reset device; confirmed functioning with end user.
INC101721,2026-03-14 07:29,2026-03-14 16:02,Security,Vulnerability Alert,Billing Engine,P3 - Medium,Resolved,L3 Engineering,M. Kumar,Monitoring Alert,Third-Party Outage,24,73,8.56,False,0,False,4,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC101039,2026-03-15 11:17,2026-03-16 04:34,Network,Latency,Order Management System,P4 - Low,Resolved,L2 Support,M. Kumar,Support Team (Proactive),Data Issue,72,189,17.29,False,0,True,4,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC100057,2026-03-15 18:18,2026-03-18 09:06,Access/Authentication,Login Failure,Auth Service,P4 - Low,Closed,L2 Support,A. Rangan,Support Team (Proactive),Code Defect,72,280,62.81,False,0,False,3,Reset credentials / corrected access role; user confirmed successful login.
INC100328,2026-03-16 12:52,2026-03-17 04:09,Security,Unauthorized Access Attempt,Auth Service,P4 - Low,Reopened,L3 Engineering,J. Antony,Monitoring Alert,Infra Failure,72,94,15.29,False,1,False,3,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC101323,2026-03-16 13:02,2026-03-17 08:40,Security,Suspicious Login,Reporting Dashboard,P3 - Medium,Resolved,Network Team,T. Divya,Batch Job Monitor,Configuration Error,24,54,19.64,False,0,False,5,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100635,2026-03-16 15:24,2026-03-16 22:36,Integration/API,API Failure,Auth Service,P2 - High,Closed,App Dev Team,P. Arjun,Customer,Code Defect,8,23,7.2,False,0,False,5,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC101948,2026-03-16 19:43,2026-03-16 23:47,Server/Infra,Disk Space Full,Auth Service,P3 - Medium,Resolved,L3 Engineering,J. Antony,Support Team (Proactive),Third-Party Outage,24,45,4.07,False,0,False,4,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100673,2026-03-16 21:54,2026-03-19 06:58,Security,Vulnerability Alert,Billing Engine,P4 - Low,Resolved,L3 Engineering,K. Suresh,Monitoring Alert,Code Defect,72,225,57.07,False,0,False,3,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100087,2026-03-17 11:14,2026-03-19 17:44,Application Issue,Feature Not Working,Reporting Dashboard,P4 - Low,Resolved,L2 Support,M. Kumar,End User,User Error,72,250,54.51,False,0,False,4,Identified faulty code path; deployed hotfix / config change and validated with user.
INC100093,2026-03-17 11:31,2026-03-18 15:14,Integration/API,Third-Party Timeout,Customer Support Portal,P4 - Low,Resolved,L3 Engineering,S. Priya,Customer,Configuration Error,72,2,27.72,False,0,False,4,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC101498,2026-03-17 15:08,2026-03-18 07:59,Access/Authentication,Permission Denied,Inventory System,P3 - Medium,Closed,L2 Support,A. Rangan,Batch Job Monitor,Unknown,24,65,16.86,False,0,False,5,Reset credentials / corrected access role; user confirmed successful login.
INC101413,2026-03-17 18:13,2026-03-19 18:01,Database,Deadlock,HR Portal,P4 - Low,Closed,L3 Engineering,K. Suresh,Support Team (Proactive),User Error,72,196,47.8,False,0,False,5,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100552,2026-03-17 19:18,2026-03-21 04:51,Server/Infra,Memory Leak,Payment Gateway,P3 - Medium,Resolved,Network Team,M. Kumar,End User,Data Issue,24,56,81.56,True,0,True,3,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100235,2026-03-17 20:18,2026-03-18 18:06,Application Issue,Feature Not Working,Customer Support Portal,P3 - Medium,Resolved,App Dev Team,N. Fathima,End User,User Error,24,72,21.81,False,0,False,5,Identified faulty code path; deployed hotfix / config change and validated with user.
INC100759,2026-03-17 20:52,2026-03-18 16:28,Access/Authentication,Login Failure,Order Management System,P3 - Medium,Reopened,L2 Support,A. Rangan,Monitoring Alert,Infra Failure,24,50,19.6,False,1,False,2,Reset credentials / corrected access role; user confirmed successful login.
INC100742,2026-03-17 21:12,2026-03-18 15:39,Network,VPN Failure,Core Banking App,P2 - High,Closed,Network Team,M. Kumar,Customer,Third-Party Outage,8,19,18.45,True,0,False,2,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC100648,2026-03-18 11:08,2026-03-18 15:36,Performance,Report Load Timeout,Payment Gateway,P3 - Medium,Closed,DBA Team,T. Divya,Support Team (Proactive),Configuration Error,24,26,4.47,False,0,False,4,Tuned query/index or scaled resources; response time back within threshold.
INC100831,2026-03-18 13:27,2026-03-19 02:08,Security,Unauthorized Access Attempt,Billing Engine,P3 - Medium,Closed,Network Team,P. Arjun,Customer,Code Defect,24,37,12.69,False,0,False,5,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100444,2026-03-18 15:21,2026-03-20 11:06,Hardware,Printer Issue,Inventory System,P4 - Low,Closed,L1 Support,P. Arjun,End User,Infra Failure,72,73,43.75,False,0,False,5,Replaced/reset device; confirmed functioning with end user.
INC101462,2026-03-18 17:13,2026-03-19 10:05,Server/Infra,CPU Spike,Inventory System,P3 - Medium,Resolved,Network Team,A. Rangan,Support Team (Proactive),Infra Failure,24,18,16.87,False,0,False,4,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100896,2026-03-18 17:18,2026-03-19 13:20,Batch Job Failure,Job Failed - Data Error,Billing Engine,P3 - Medium,Resolved,L3 Engineering,B. Meena,Batch Job Monitor,User Error,24,42,20.04,False,0,False,4,Re-triggered job after correcting input file; added validation check.
INC101063,2026-03-18 19:01,2026-03-21 10:46,Network,DNS Issue,Inventory System,P4 - Low,Resolved,L2 Support,A. Rangan,Monitoring Alert,Infra Failure,72,130,63.76,False,0,False,5,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC100761,2026-03-18 20:50,2026-03-19 16:19,Batch Job Failure,Job Not Triggered,Reporting Dashboard,P3 - Medium,Resolved,App Dev Team,T. Divya,Support Team (Proactive),Third-Party Outage,24,92,19.49,False,0,False,5,Re-triggered job after correcting input file; added validation check.
INC101715,2026-03-19 00:03,2026-03-19 14:26,Database,Query Timeout,Core Banking App,P3 - Medium,Closed,DBA Team,T. Divya,Customer,Configuration Error,24,19,14.39,False,0,False,5,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC102069,2026-03-19 05:04,2026-03-19 07:55,Network,Latency,Customer Support Portal,P1 - Critical,Resolved,L2 Support,N. Fathima,Support Team (Proactive),Third-Party Outage,4,12,2.86,False,0,False,5,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC100945,2026-03-19 09:07,2026-03-19 10:49,Performance,Report Load Timeout,Order Management System,P2 - High,Resolved,DBA Team,A. Rangan,End User,Configuration Error,8,22,1.71,False,0,False,3,Tuned query/index or scaled resources; response time back within threshold.
INC101828,2026-03-19 12:34,2026-03-21 20:20,Batch Job Failure,Job Timeout,Reporting Dashboard,P4 - Low,Resolved,L3 Engineering,A. Rangan,Support Team (Proactive),Data Issue,72,78,55.78,False,0,False,3,Re-triggered job after correcting input file; added validation check.
INC101724,2026-03-19 14:10,2026-03-20 05:43,Database,Data Corruption,Auth Service,P2 - High,Resolved,L3 Engineering,L. Chitra,End User,Data Issue,8,23,15.56,True,0,True,3,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100878,2026-03-19 16:29,2026-03-22 16:30,Performance,API Latency,Reporting Dashboard,P3 - Medium,Reopened,DBA Team,P. Arjun,Batch Job Monitor,Infra Failure,24,41,72.03,True,1,False,3,Tuned query/index or scaled resources; response time back within threshold.
INC102184,2026-03-20 18:19,2026-03-21 01:37,Integration/API,Webhook Not Firing,Order Management System,P3 - Medium,Reopened,App Dev Team,V. Prasad,Batch Job Monitor,User Error,24,68,7.3,False,1,True,3,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC100482,2026-03-21 09:15,2026-03-22 19:44,Network,DNS Issue,Customer Support Portal,P4 - Low,Closed,L2 Support,P. Arjun,End User,Data Issue,72,334,34.49,False,0,False,3,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC100982,2026-03-21 09:36,2026-03-23 07:10,Batch Job Failure,Job Not Triggered,Billing Engine,P4 - Low,Closed,L3 Engineering,B. Meena,End User,Infra Failure,72,216,45.57,False,0,True,4,Re-triggered job after correcting input file; added validation check.
INC101163,2026-03-21 10:10,2026-03-22 11:13,Database,Query Timeout,CRM Portal,P2 - High,Resolved,L3 Engineering,A. Rangan,Customer,Capacity/Performance,8,21,25.05,True,0,False,3,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100614,2026-03-21 19:00,2026-03-24 05:08,Integration/API,Payload Mismatch,Payment Gateway,P4 - Low,Resolved,App Dev Team,R. Iyer,End User,Third-Party Outage,72,87,58.14,False,0,False,5,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC100294,2026-03-21 19:36,2026-03-22 15:42,Hardware,Printer Issue,HR Portal,P2 - High,Resolved,L1 Support,M. Kumar,Monitoring Alert,Third-Party Outage,8,27,20.11,True,0,True,2,Replaced/reset device; confirmed functioning with end user.
INC100602,2026-03-21 20:52,2026-03-21 22:40,Access/Authentication,Permission Denied,Order Management System,P2 - High,Resolved,L2 Support,P. Arjun,Batch Job Monitor,User Error,8,21,1.8,False,0,False,5,Reset credentials / corrected access role; user confirmed successful login.
INC100488,2026-03-22 03:14,2026-03-22 15:38,Server/Infra,Disk Space Full,CRM Portal,P3 - Medium,Resolved,L3 Engineering,V. Prasad,Batch Job Monitor,Code Defect,24,67,12.41,False,0,False,5,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100198,2026-03-22 10:44,2026-03-23 06:30,Server/Infra,Disk Space Full,HR Portal,P3 - Medium,Closed,Network Team,A. Rangan,Batch Job Monitor,User Error,24,48,19.78,False,0,False,5,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100898,2026-03-22 12:17,2026-03-22 18:39,Database,Query Timeout,Payment Gateway,P3 - Medium,Closed,DBA Team,V. Prasad,End User,Third-Party Outage,24,56,6.37,False,0,False,5,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC101704,2026-03-22 13:01,2026-03-22 23:53,Application Issue,Feature Not Working,Customer Support Portal,P3 - Medium,Resolved,App Dev Team,N. Fathima,Support Team (Proactive),User Error,24,64,10.87,False,0,False,4,Identified faulty code path; deployed hotfix / config change and validated with user.
INC101733,2026-03-22 15:53,2026-03-23 17:14,Performance,Page Load Delay,Inventory System,P4 - Low,Reopened,DBA Team,A. Rangan,Monitoring Alert,Data Issue,72,214,25.36,False,1,False,2,Tuned query/index or scaled resources; response time back within threshold.
INC100387,2026-03-22 18:06,2026-03-23 03:03,Network,VPN Failure,Order Management System,P3 - Medium,Resolved,L2 Support,K. Suresh,Support Team (Proactive),Capacity/Performance,24,92,8.95,False,0,False,4,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101461,2026-03-22 19:14,2026-03-23 01:02,Network,Firewall Block,Payment Gateway,P2 - High,Resolved,Network Team,M. Kumar,Monitoring Alert,Code Defect,8,33,5.81,False,0,False,4,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101775,2026-03-22 21:50,2026-03-23 10:13,Security,Unauthorized Access Attempt,Payment Gateway,P3 - Medium,Resolved,L3 Engineering,A. Rangan,Support Team (Proactive),Third-Party Outage,24,37,12.39,False,0,False,2,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC101767,2026-03-23 09:50,2026-03-23 17:06,Server/Infra,Disk Space Full,Auth Service,P3 - Medium,Resolved,Network Team,R. Iyer,Customer,Third-Party Outage,24,51,7.27,False,0,False,3,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
